configuration_id,attempts,input_sha256,configuration_sha256,status,raw_sha256
hurricane:EP102002__EP042014:a0.5|Independent discrete,1,c7e12ce495215ad4ea07cd2563504d9596457095f47999d9c2f0a69fe0758f68,cf907ad443762e07be2c63e11c97f0eed6eb473c3da33fe74e6f3177e1a775b1,validated,ea0d336367024369f3846318c8a47ab27573bb4756b08e3b5abc3c3e5dbe7413
hurricane:EP032000__EP041975:a0.5|CPS-3F,1,4f61048028e7f2e99bbb36e29c5c6f0bd6dad7d99299932738a2ec913d7ea67a,11843d3306aa2d467be7a82e05e7288eb4901b94771c65a52ebe7a19ffe6fde4,validated,3ca89b40d62dbca4cead2b6fa6bb8d251a7e6ba47fb2991f5032423c260a1e88
hurricane:EP032000__EP041975:a0.5|Independent continuous,1,4f61048028e7f2e99bbb36e29c5c6f0bd6dad7d99299932738a2ec913d7ea67a,40ab42e79ae3695ec0c621ac68e920aab276ac76adab6ae295b9fa4ce7df239b,validated,c2a707fbad1bef94891a178ce8b47b44fc0876ca9c283129c546f307805eaddd
hurricane:EP032000__EP041975:a0.5|Independent discrete,1,4f61048028e7f2e99bbb36e29c5c6f0bd6dad7d99299932738a2ec913d7ea67a,1d499c0152a19a0f7f2b4f617845180d287284119471460c16f66d1b2ef2c41a,validated,9fd41c13cdd75c0174828d34087e8900612a8cd2f9864e9344beb2554d204551
hurricane:EP032000__EP041975:a0.5|CPS-2F,1,4f61048028e7f2e99bbb36e29c5c6f0bd6dad7d99299932738a2ec913d7ea67a,c29e751db6c63dd023f77f2453156c6d21ad1dd20339fe1ab11b7cf17f1ed011,validated,b181aa56f31ba47f67adc94de538a09ea2023d67befc8f0fcdd189d9a630a7f7
hurricane:EP081993__EP121989:a0.5|Independent continuous,1,4ac28373bff6ea6afc5eb44c48cbbb5bb19ff12c6caef7db2d6707a2952d1834,831ac925bee235d4c9a5c0965028170b2e713d985d24abfd6b967a525026a452,validated,5f6becfe891438046dcdc69b59b205a2d35a41f07fb2795545a3e91843a959a2
hurricane:EP081993__EP121989:a0.5|Independent discrete,1,4ac28373bff6ea6afc5eb44c48cbbb5bb19ff12c6caef7db2d6707a2952d1834,06a36b0ce17ab29d22779bc6337fab87d6622253352e5dc0894fd8298fcb2fb6,validated,a22272da9a0e0d1c62079703d0adb4204ab59a19b14aa5f620df18f1799599be
hurricane:EP081993__EP121989:a0.5|CPS-2F,1,4ac28373bff6ea6afc5eb44c48cbbb5bb19ff12c6caef7db2d6707a2952d1834,563e176f509e39f1493aa55993164d8e4243d7d9d9a35714b62e71632f51252b,validated,a9744ae6b270149c4f8af0e1f1528ca565090704b3e47a9ea8f33c3a127512a4
hurricane:EP081993__EP121989:a0.5|CPS-3F,1,4ac28373bff6ea6afc5eb44c48cbbb5bb19ff12c6caef7db2d6707a2952d1834,08172b080195e0cb0bc424fff881e9b7ee40c746f8ff204e4d4d97159216d151,validated,d96ff7ebaa31535ab8f7673f2007df7aeb8a1c681a7cbf59fcb146721b5ab6c0
hurricane:EP032006__EP201992:a0.5|Independent discrete,1,a628134f9a46e9e7913c849105762a52bc7f7dbbf60d096ab68d220e7e118227,d32497ceea2708c9f7ee16135286f6658e16112699b036945ec3a058a303c6b9,validated,ff383418fc5bb3281bc498ac29a8b224077e237bc6ee4052c0e1479c2d490f9d
hurricane:EP032006__EP201992:a0.5|CPS-2F,1,a628134f9a46e9e7913c849105762a52bc7f7dbbf60d096ab68d220e7e118227,865a7d15138cd6254a90ca0357d6623a2a9df4f234c728e74f5a65a39971be8d,validated,5c7d1209e65bf7ef26f7005412e0224e38d03bbe05fdeddb04d7a3f622e89baf
hurricane:EP032006__EP201992:a0.5|CPS-3F,1,a628134f9a46e9e7913c849105762a52bc7f7dbbf60d096ab68d220e7e118227,9ef671c49eea75c82d08740b0c072b3954f45be6c15e0c5ab9dcf086c9cd8e0a,validated,7cda37040488a1cafb508c560a17654294dfc2e9b18138841dd16319d3c19606
hurricane:EP032006__EP201992:a0.5|Independent continuous,1,a628134f9a46e9e7913c849105762a52bc7f7dbbf60d096ab68d220e7e118227,cdfc1a2f2244955beb37ea0613733f82ae50568baa86aebac3b51f2f0d77ef3b,validated,090df3ccbd21ac24a3a68fe274e0cfb167a5936cdac7bb5e8204fc5d5b0ec7fa
hurricane:AL022011__AL071977:a0.5|CPS-2F,1,a69c2f5a77f296d5f57f506e9da0631ddc262a181f84e681436a40bcac9cca41,ba31af1f67844c89dd93316da01f853fce8945b7ef987fb0513fdc116a5c6ead,validated,11b6c94d00cac88cac2550f80f11fd839acf0fe2c09267464f4eb624e2c9a6fe
hurricane:AL022011__AL071977:a0.5|CPS-3F,1,a69c2f5a77f296d5f57f506e9da0631ddc262a181f84e681436a40bcac9cca41,44350cb36568911cf2d2dc83cba40d4bb42a774d29a230ac5b27581d74bfa3a6,validated,f2155a19d7ed3f327eb0368ccf22b3fb1cedd4d185ade84d94e3b70bddca0baf
hurricane:AL022011__AL071977:a0.5|Independent continuous,1,a69c2f5a77f296d5f57f506e9da0631ddc262a181f84e681436a40bcac9cca41,320c8f11f632a1023182d08ab3e0bab732c610d8a1177b6b8a5e8c3b2ae9efc0,validated,ff8f1ff00a41f2d006267b25ba78ace8d827740e86f3c897613fecb0d3de50b1
hurricane:AL022011__AL071977:a0.5|Independent discrete,1,a69c2f5a77f296d5f57f506e9da0631ddc262a181f84e681436a40bcac9cca41,de3f5015a889b533ba5b3be6b2f059b3bcf1c8f0721a4a6be546ee28da031148,validated,d52194036f04f994a220718985229f83cdb8a8875864ada272415d74a0edb2a1
hurricane:EP101972__EP141967:a0.5|CPS-3F,1,1136560945b718482100845d30314a5c97fde7b5a2ae428ea6275b9cbb457171,6c05e0919fae9f8b8b7b4239b02d50ad022becada6719ace93732bd254b36c55,validated,587fbc5f993af9e74a183ed395fca26459733f2e8d3a1d0c7f06aecbe0cac827
hurricane:EP101972__EP141967:a0.5|Independent continuous,1,1136560945b718482100845d30314a5c97fde7b5a2ae428ea6275b9cbb457171,a14429f38cd827ec45d6a5e3b61227d910bb65f6e7574f2b69de4b55b14136b4,validated,b0ad27aa920effe5235ef98b17f6b78378ea81b02e98006214da1859552f114e
hurricane:EP101972__EP141967:a0.5|Independent discrete,1,1136560945b718482100845d30314a5c97fde7b5a2ae428ea6275b9cbb457171,2d408c55908e712db636fda3baa571f72e056012764e5b832161af4c0957f231,validated,f9d1f4dd8f040ca01e0b1e83e1c32c8c0f929e52262e548ae2f0150b408e1479
hurricane:EP101972__EP141967:a0.5|CPS-2F,1,1136560945b718482100845d30314a5c97fde7b5a2ae428ea6275b9cbb457171,f39de41dff925eadc5d894922351d1fe946fbadd78df49d4445e70288e6ba046,validated,ed1b47fdb191536cad94cd54be3a6422eb1c30b0993ef6a22e1126a1f9ec1623
